No.,Time,Source,Destination,Protocol,Length,Info,Label,Dst_Port,Service_Name,Risk_Level,Risk_Score,Is_High_Risk,Time_Diff,Bytes_Per_Sec
52171,345.292644,10.5.1.26,199.165.136.100,TCP,54,49806  >  443 [ACK] Seq=41137 Ack=11447 Win=254 Len=0,0,443,HTTPS,Dusuk,10.0,0,0.03424899999998843,1572.0981687972921
52175,345.332407,10.5.1.26,172.217.21.226,TLSv1.3,118,"Change Cipher Spec, Application Data",0,443,HTTPS,Dusuk,10.0,0,0.039762999999993554,2960.1384742748683
52177,345.383708,10.5.1.26,172.217.21.226,TLSv1.3,694,"Application Data, Application Data, Application Data, Application Data",0,443,HTTPS,Dusuk,10.0,0,0.05130100000002358,13501.68284663103
52178,345.385161,10.5.1.26,172.217.21.226,TLSv1.3,85,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.0014529999999695065,54732.77527473857
52183,345.469641,10.5.1.26,172.217.21.226,TCP,54,42094  >  443 [ACK] Seq=1253 Ack=4710 Win=65280 Len=0,0,443,HTTPS,Dusuk,10.0,0,0.08448000000004185,638.4488058639546
52186,345.472127,10.5.1.26,172.217.21.226,TLSv1.3,93,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.0024859999999762294,35962.877030492986
52192,345.900507,10.5.1.26,104.18.41.41,TLSv1.3,89,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.4283800000000042,207.71097834204429
52193,345.900589,10.5.1.26,104.18.41.41,TLSv1.3,89,Application Data,0,443,HTTPS,Dusuk,10.0,0,8.200000002034358e-05,489010.9889563284
52211,346.462658,10.5.1.26,52.146.136.33,TCP,54,36534  >  443 [ACK] Seq=2111 Ack=4251 Win=255 Len=0,0,443,HTTPS,Dusuk,10.0,0,0.5620689999999513,96.05652392786632
52213,346.534691,10.5.1.26,108.132.175.237,TCP,54,[TCP Keep-Alive ACK] 27640  >  443 [ACK] Seq=1 Ack=1059 Win=255 Len=0,0,443,HTTPS,Dusuk,10.0,0,0.0720330000000331,748.6171377867996
52216,346.616953,10.5.1.26,104.18.41.41,TLSv1.3,89,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.08226200000001427,1080.5954202178746
52248,347.173634,10.5.1.26,150.171.28.11,TCP,55,[TCP Keep-Alive] 27108  >  443 [ACK] Seq=1598 Ack=10668 Win=64512 Len=1,0,443,HTTPS,Dusuk,10.0,0,0.5566809999999691,98.78210642964298
52251,347.344763,10.5.1.26,10.5.2.183,UDP/XML,1264,3702  >  56651 Len=1222,0,56651,Dinamik/Gecici Port,Orta,40.0,0,0.17112900000000764,7381.927126829823
52255,347.547916,10.5.1.26,10.5.2.183,UDP/XML,1264,3702  >  56651 Len=1222,0,56651,Dinamik/Gecici Port,Orta,40.0,0,0.20315299999998615,6218.850398272529
52256,347.562888,10.5.1.26,150.171.28.11,TCP,55,[TCP Keep-Alive] 16449  >  443 [ACK] Seq=1598 Ack=10707 Win=64256 Len=1,0,443,HTTPS,Dusuk,10.0,0,0.014972000000000207,3649.1507430997376
52261,347.635482,10.5.1.26,10.5.2.183,TCP,66,"5357  >  60895 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",0,60895,Dinamik/Gecici Port,Orta,40.0,0,0.0725940000000378,907.9153712818896
52265,347.64948,10.5.1.26,10.5.2.183,TCP,54,5357  >  60895 [ACK] Seq=1 Ack=956 Win=64512 Len=0,0,60895,Dinamik/Gecici Port,Orta,40.0,0,0.01399799999995821,3830.330543350835
52266,347.652937,10.5.1.26,10.5.2.183,TCP,1514,5357  >  60895 [ACK] Seq=1 Ack=956 Win=64512 Len=1460 [TCP PDU reassembled in 52267],0,60895,Dinamik/Gecici Port,Orta,40.0,0,0.0034570000000258005,425639.58391594555
52267,347.652937,10.5.1.26,10.5.2.183,HTTP/XML,934,HTTP/1.1 200  ,0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,9340000.0
52268,347.688065,10.5.1.26,10.5.2.183,TCP,1514,"[TCP Retransmission] 5357  >  60895 [PSH, ACK] Seq=881 Ack=956 Win=64512 Len=1460 [TCP PDU reassembled in 52267]",0,60895,Dinamik/Gecici Port,Orta,40.0,0,0.03512799999998606,42977.177245390005
52275,347.775281,10.5.1.26,10.5.2.183,TCP,54,"5357  >  60895 [FIN, ACK] Seq=2341 Ack=957 Win=64512 Len=0",0,60895,Dinamik/Gecici Port,Orta,40.0,0,0.08721600000001217,618.4433551696421
52285,347.952869,10.5.1.26,10.5.2.183,UDP/XML,1264,3702  >  56651 Len=1222,0,56651,Dinamik/Gecici Port,Orta,40.0,0,0.1775880000000143,7113.592364143321
52286,348.061543,10.5.1.26,199.165.136.100,TLSv1.2,375,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.10867399999995087,3447.515031167093
52288,348.201028,10.5.1.26,52.146.136.33,TLSv1.2,85,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.13948500000003605,608.9479528601071
52291,348.324232,10.5.1.26,199.165.136.100,TCP,54,49806  >  443 [ACK] Seq=41458 Ack=11544 Win=254 Len=0,0,443,HTTPS,Dusuk,10.0,0,0.12320399999998699,437.9419970155526
52293,348.402668,10.5.1.26,10.5.2.183,UDP/XML,1264,3702  >  56651 Len=1222,0,56651,Dinamik/Gecici Port,Orta,40.0,0,0.07843600000001061,16094.529897115071
52299,349.099034,10.5.1.26,176.58.90.207,STUN,82,Binding Request,0,3478,STUN,Dusuk,20.0,0,0.6963660000000118,117.73726212047481
52300,349.099216,10.5.1.26,185.40.234.176,STUN,82,Binding Request,0,3478,STUN,Dusuk,20.0,0,0.00018199999999524152,290780.1418488783
52301,349.099298,10.5.1.26,49.12.193.137,STUN,82,Binding Request,0,3478,STUN,Dusuk,20.0,0,8.199999996350016e-05,450549.4506398076
52302,349.175724,10.5.1.26,167.235.72.200,STUN,82,Binding Request,0,3478,STUN,Dusuk,20.0,0,0.0764260000000263,1071.5312442826205
52303,349.17617,10.5.1.26,185.40.234.219,STUN,82,Binding Request,0,3478,STUN,Dusuk,20.0,0,0.0004460000000108266,150183.1501801722
52307,349.229894,10.5.1.26,10.5.0.1,NAT-PMP,44,External Address Request,0,5351,Dinamik/Gecici Port,Orta,40.0,0,0.05372399999998834,817.4791914389405
52308,349.230169,10.5.1.26,10.5.0.1,PCP v2,66,Announce Request,0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.00027499999998781277,176000.00000571986
52309,349.230569,10.5.1.26,10.5.0.1,SSDP,136,M-SEARCH * HTTP/1.1 ,0,1900,Dinamik/Gecici Port,Orta,40.0,0,0.0004000000000132786,271999.99999277643
52310,349.231729,10.5.1.26,10.5.0.1,NAT-PMP,44,External Address Request,0,5351,Dinamik/Gecici Port,Orta,40.0,0,0.001159999999970296,34920.634921458164
52311,349.231931,10.5.1.26,10.5.0.1,NAT-PMP,54,Map UDP Request,0,5351,Dinamik/Gecici Port,Orta,40.0,0,0.0002020000000015898,178807.94701892626
52325,349.830408,10.5.1.26,199.165.136.100,TCP,55,[TCP Keep-Alive] 48820  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1,0,443,HTTPS,Dusuk,10.0,0,0.5984770000000026,91.88458627712018
52356,350.327311,10.5.1.26,142.251.38.227,TCP,55,[TCP Keep-Alive] 1176  >  443 [ACK] Seq=2544 Ack=6332 Win=253 Len=1,0,443,HTTPS,Dusuk,10.0,0,0.4969030000000316,110.66331591559106
52358,350.963088,10.5.1.26,146.66.155.84,TLSv1.2,108,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.6357770000000187,169.84416797587713
52360,351.067024,10.5.1.26,199.165.136.100,TLSv1.2,543,Application Data,0,443,HTTPS,Dusuk,10.0,0,0.10393599999997605,5219.347149064987
52363,351.581449,10.5.1.26,195.175.177.96,TCP,55,[TCP Keep-Alive] 63330  >  443 [ACK] Seq=404 Ack=5070 Win=255 Len=1,0,443,HTTPS,Dusuk,10.0,0,0.514425000000017,106.89470871191523
52380,351.934641,10.5.1.26,239.255.255.250,SSDP,132,M-SEARCH * HTTP/1.1 ,0,1900,Dinamik/Gecici Port,Orta,40.0,0,0.35319199999997863,373.62861315854303
52381,351.936511,10.5.1.26,10.5.0.1,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.0018699999999967076,46700.50761429125
52382,351.936812,10.5.1.26,10.5.0.11,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.0003009999999790125,229426.43392721968
52383,351.937069,10.5.1.26,10.5.0.108,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.0002570000000332584,257703.08120848518
52384,351.937654,10.5.1.26,10.5.0.123,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.0005850000000009459,134306.56934288022
52385,351.937945,10.5.1.26,10.5.0.125,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.0002910000000042601,235294.1176444952
52386,351.93819,10.5.1.26,10.5.0.129,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.00024500000000671207,266666.6666614786
52387,351.938431,10.5.1.26,10.5.0.131,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.00024099999995996768,269794.72143929766
52388,351.939075,10.5.1.26,10.5.0.143,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.0006440000000225155,123655.91397475246
52389,351.939338,10.5.1.26,10.5.0.147,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.00026300000001810986,253443.52615815477
52390,351.94087,10.5.1.26,10.5.0.170,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.0015319999999974243,56372.54901969681
52391,351.941133,10.5.1.26,10.5.0.172,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.00026299999996126644,253443.52619784235
52392,351.941881,10.5.1.26,10.5.0.174,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.0007480000000441578,108490.56603208643
52393,351.942209,10.5.1.26,10.5.0.176,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.00032799999996768747,214953.27104426562
52394,351.942453,10.5.1.26,10.5.0.177,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.00024400000000923683,267441.86045793514
52395,351.943343,10.5.1.26,10.5.0.189,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.0008900000000267028,92929.2929267864
52396,351.943585,10.5.1.26,10.5.0.196,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.00024199999995744292,269005.84798669035
52397,351.944341,10.5.1.26,10.5.0.202,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.0007560000000239597,107476.63551101038
52398,351.944798,10.5.1.26,10.5.0.204,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.0004569999999830543,165170.5565579873
52399,351.945196,10.5.1.26,10.5.0.207,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.00039800000001832814,184738.95581649413
52400,351.945613,10.5.1.26,10.5.0.209,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.00041699999997035775,177949.70987480623
52401,351.946074,10.5.1.26,10.5.0.213,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.0004610000000297987,163992.869866512
52402,351.946627,10.5.1.26,10.5.0.222,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.0005529999999680513,140888.20827641836
52403,351.948018,10.5.1.26,10.5.0.231,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.0013910000000123546,61703.55466078986
52404,351.948507,10.5.1.26,10.5.0.234,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.0004890000000159489,156196.9439686058
52405,351.948958,10.5.1.26,10.5.0.240,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.00045099999999820284,166969.14700598922
52406,351.949376,10.5.1.26,10.5.0.243,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.000417999999967833,177606.17761720667
52407,351.949613,10.5.1.26,10.5.0.244,NBNS,92,Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>,0,137,NetBIOS,Orta,60.0,0,0.00023700000002691013,272997.0326191502
